x,y,z,type
-0.002,-0.0005,0.0185,1
-0.0015,-0.0005,0.0185,0
-0.001,-0.0005,0.0185,0
-0.0005,-0.0005,0.0185,0
0.0,-0.0005,0.0185,0
0.0005,-0.0005,0.0185,0
0.001,-0.0005,0.0185,0
0.0015,-0.0005,0.0185,0
0.002,-0.0005,0.0185,1
-0.002,0.0,0.0185,1
-0.0015,0.0,0.0185,0
-0.001,0.0,0.0185,0
-0.0005,0.0,0.0185,0
0.0,0.0,0.0185,0
0.0005,0.0,0.0185,0
0.001,0.0,0.0185,0
0.0015,0.0,0.0185,0
0.002,0.0,0.0185,1
-0.002,0.0005,0.0185,1
-0.0015,0.0005,0.0185,0
-0.001,0.0005,0.0185,0
-0.0005,0.0005,0.0185,0
0.0,0.0005,0.0185,0
0.0005,0.0005,0.0185,0
0.001,0.0005,0.0185,0
0.0015,0.0005,0.0185,0
0.002,0.0005,0.0185,1
-0.002,0.001,0.0185,1
-0.0015,0.001,0.0185,1
-0.001,0.001,0.0185,0
-0.0005,0.001,0.0185,0
0.0,0.001,0.0185,0
0.0005,0.001,0.0185,0
0.001,0.001,0.0185,0
0.0015,0.001,0.0185,1
0.002,0.001,0.0185,1
-0.0015,0.0015,0.0185,1
-0.001,0.0015,0.0185,1
-0.0005,0.0015,0.0185,0
0.0,0.0015,0.0185,0
0.0005,0.0015,0.0185,0
0.001,0.0015,0.0185,1
0.0015,0.0015,0.0185,1
-0.001,0.002,0.0185,1
-0.0005,0.002,0.0185,1
0.0,0.002,0.0185,1
0.0005,0.002,0.0185,1
0.001,0.002,0.0185,1
-0.001,-0.002,0.019,1
-0.0005,-0.002,0.019,1
0.0,-0.002,0.019,1
0.0005,-0.002,0.019,1
0.001,-0.002,0.019,1
-0.0015,-0.0015,0.019,1
-0.001,-0.0015,0.019,1
-0.0005,-0.0015,0.019,0
0.0,-0.0015,0.019,0
0.0005,-0.0015,0.019,0
0.001,-0.0015,0.019,1
0.0015,-0.0015,0.019,1
-0.002,-0.001,0.019,1
-0.0015,-0.001,0.019,1
-0.001,-0.001,0.019,0
-0.0005,-0.001,0.019,0
0.0,-0.001,0.019,0
0.0005,-0.001,0.019,0
0.001,-0.001,0.019,0
0.0015,-0.001,0.019,1
0.002,-0.001,0.019,1
-0.002,-0.0005,0.019,1
-0.0015,-0.0005,0.019,0
-0.001,-0.0005,0.019,0
-0.0005,-0.0005,0.019,0
0.0,-0.0005,0.019,0
0.0005,-0.0005,0.019,0
0.001,-0.0005,0.019,0
0.0015,-0.0005,0.019,0
0.002,-0.0005,0.019,1
-0.002,0.0,0.019,1
-0.0015,0.0,0.019,0
-0.001,0.0,0.019,0
-0.0005,0.0,0.019,0
0.0,0.0,0.019,0
0.0005,0.0,0.019,0
0.001,0.0,0.019,0
0.0015,0.0,0.019,0
0.002,0.0,0.019,1
-0.002,0.0005,0.019,1
-0.0015,0.0005,0.019,0
-0.001,0.0005,0.019,0
-0.0005,0.0005,0.019,0
0.0,0.0005,0.019,0
0.0005,0.0005,0.019,0
0.001,0.0005,0.019,0
0.0015,0.0005,0.019,0
0.002,0.0005,0.019,1
-0.002,0.001,0.019,1
-0.0015,0.001,0.019,1
-0.001,0.001,0.019,0
-0.0005,0.001,0.019,0
0.0,0.001,0.019,0
0.0005,0.001,0.019,0
0.001,0.001,0.019,0
0.0015,0.001,0.019,1
0.002,0.001,0.019,1
-0.0015,0.0015,0.019,1
-0.001,0.0015,0.019,1
-0.0005,0.0015,0.019,0
0.0,0.0015,0.019,0
0.0005,0.0015,0.019,0
0.001,0.0015,0.019,1
0.0015,0.0015,0.019,1
-0.001,0.002,0.019,1
-0.0005,0.002,0.019,1
0.0,0.002,0.019,1
0.0005,0.002,0.019,1
0.001,0.002,0.019,1
-0.001,-0.002,0.0195,1
-0.0005,-0.002,0.0195,1
0.0,-0.002,0.0195,1
0.0005,-0.002,0.0195,1
0.001,-0.002,0.0195,1
-0.0015,-0.0015,0.0195,1
-0.001,-0.0015,0.0195,1
-0.0005,-0.0015,0.0195,0
0.0,-0.0015,0.0195,0
0.0005,-0.0015,0.0195,0
0.001,-0.0015,0.0195,1
0.0015,-0.0015,0.0195,1
-0.002,-0.001,0.0195,1
-0.0015,-0.001,0.0195,1
-0.001,-0.001,0.0195,0
-0.0005,-0.001,0.0195,0
0.0,-0.001,0.0195,0
0.0005,-0.001,0.0195,0
0.001,-0.001,0.0195,0
0.0015,-0.001,0.0195,1
0.002,-0.001,0.0195,1
-0.002,-0.0005,0.0195,1
-0.0015,-0.0005,0.0195,0
-0.001,-0.0005,0.0195,0
-0.0005,-0.0005,0.0195,0
0.0,-0.0005,0.0195,0
0.0005,-0.0005,0.0195,0
0.001,-0.0005,0.0195,0
0.0015,-0.0005,0.0195,0
0.002,-0.0005,0.0195,1
-0.002,0.0,0.0195,1
-0.0015,0.0,0.0195,0
-0.001,0.0,0.0195,0
-0.0005,0.0,0.0195,0
0.0,0.0,0.0195,0
0.0005,0.0,0.0195,0
0.001,0.0,0.0195,0
0.0015,0.0,0.0195,0
0.002,0.0,0.0195,1
-0.002,0.0005,0.0195,1
-0.0015,0.0005,0.0195,0
-0.001,0.0005,0.0195,0
-0.0005,0.0005,0.0195,0
0.0,0.0005,0.0195,0
0.0005,0.0005,0.0195,0
0.001,0.0005,0.0195,0
0.0015,0.0005,0.0195,0
0.002,0.0005,0.0195,1
-0.002,0.001,0.0195,1
-0.0015,0.001,0.0195,1
-0.001,0.001,0.0195,0
-0.0005,0.001,0.0195,0
0.0,0.001,0.0195,0
0.0005,0.001,0.0195,0
0.001,0.001,0.0195,0
0.0015,0.001,0.0195,1
0.002,0.001,0.0195,1
-0.0015,0.0015,0.0195,1
-0.001,0.0015,0.0195,1
-0.0005,0.0015,0.0195,0
0.0,0.0015,0.0195,0
0.0005,0.0015,0.0195,0
0.001,0.0015,0.0195,1
0.0015,0.0015,0.0195,1
-0.001,0.002,0.0195,1
-0.0005,0.002,0.0195,1
0.0,0.002,0.0195,1
0.0005,0.002,0.0195,1
0.001,0.002,0.0195,1
-0.001,-0.002,0.02,1
-0.0005,-0.002,0.02,1
0.0,-0.002,0.02,1
0.0005,-0.002,0.02,1
0.001,-0.002,0.02,1
-0.0015,-0.0015,0.02,1
-0.001,-0.0015,0.02,1
-0.0005,-0.0015,0.02,0
0.0,-0.0015,0.02,0
0.0005,-0.0015,0.02,0
0.001,-0.0015,0.02,1
0.0015,-0.0015,0.02,1
-0.002,-0.001,0.02,1
-0.0015,-0.001,0.02,1
-0.001,-0.001,0.02,0
-0.0005,-0.001,0.02,0
0.0,-0.001,0.02,0
0.0005,-0.001,0.02,0
0.001,-0.001,0.02,0
0.0015,-0.001,0.02,1
0.002,-0.001,0.02,1
-0.002,-0.0005,0.02,1
-0.0015,-0.0005,0.02,0
-0.001,-0.0005,0.02,0
-0.0005,-0.0005,0.02,0
0.0,-0.0005,0.02,0
0.0005,-0.0005,0.02,0
0.001,-0.0005,0.02,0
0.0015,-0.0005,0.02,0
0.002,-0.0005,0.02,1
-0.002,0.0,0.02,1
-0.0015,0.0,0.02,0
-0.001,0.0,0.02,0
-0.0005,0.0,0.02,0
0.0,0.0,0.02,0
0.0005,0.0,0.02,0
0.001,0.0,0.02,0
0.0015,0.0,0.02,0
0.002,0.0,0.02,1
-0.002,0.0005,0.02,1
-0.0015,0.0005,0.02,0
-0.001,0.0005,0.02,0
-0.0005,0.0005,0.02,0
0.0,0.0005,0.02,0
0.0005,0.0005,0.02,0
0.001,0.0005,0.02,0
0.0015,0.0005,0.02,0
0.002,0.0005,0.02,1
-0.002,0.001,0.02,1
-0.0015,0.001,0.02,1
-0.001,0.001,0.02,0
-0.0005,0.001,0.02,0
0.0,0.001,0.02,0
0.0005,0.001,0.02,0
0.001,0.001,0.02,0
0.0015,0.001,0.02,1
0.002,0.001,0.02,1
-0.0015,0.0015,0.02,1
-0.001,0.0015,0.02,1
-0.0005,0.0015,0.02,0
0.0,0.0015,0.02,0
0.0005,0.0015,0.02,0
0.001,0.0015,0.02,1
0.0015,0.0015,0.02,1
-0.001,0.002,0.02,1
-0.0005,0.002,0.02,1
0.0,0.002,0.02,1
0.0005,0.002,0.02,1
0.001,0.002,0.02,1
-0.001,-0.002,0.0205,1
-0.0005,-0.002,0.0205,1
0.0,-0.002,0.0205,1
0.0005,-0.002,0.0205,1
0.001,-0.002,0.0205,1
-0.0015,-0.0015,0.0205,1
-0.001,-0.0015,0.0205,1
-0.0005,-0.0015,0.0205,0
0.0,-0.0015,0.0205,0
0.0005,-0.0015,0.0205,0
0.001,-0.0015,0.0205,1
0.0015,-0.0015,0.0205,1
-0.002,-0.001,0.0205,1
-0.0015,-0.001,0.0205,1
-0.001,-0.001,0.0205,0
-0.0005,-0.001,0.0205,0
0.0,-0.001,0.0205,0
0.0005,-0.001,0.0205,0
0.001,-0.001,0.0205,0
0.0015,-0.001,0.0205,1
0.002,-0.001,0.0205,1
-0.002,-0.0005,0.0205,1
-0.0015,-0.0005,0.0205,0
-0.001,-0.0005,0.0205,0
-0.0005,-0.0005,0.0205,0
0.0,-0.0005,0.0205,0
0.0005,-0.0005,0.0205,0
0.001,-0.0005,0.0205,0
0.0015,-0.0005,0.0205,0
0.002,-0.0005,0.0205,1
-0.002,0.0,0.0205,1
-0.0015,0.0,0.0205,0
-0.001,0.0,0.0205,0
-0.0005,0.0,0.0205,0
0.0,0.0,0.0205,0
0.0005,0.0,0.0205,0
0.001,0.0,0.0205,0
0.0015,0.0,0.0205,0
0.002,0.0,0.0205,1
-0.002,0.0005,0.0205,1
-0.0015,0.0005,0.0205,0
-0.001,0.0005,0.0205,0
-0.0005,0.0005,0.0205,0
0.0,0.0005,0.0205,0
0.0005,0.0005,0.0205,0
0.001,0.0005,0.0205,0
0.0015,0.0005,0.0205,0
0.002,0.0005,0.0205,1
-0.002,0.001,0.0205,1
-0.0015,0.001,0.0205,1
-0.001,0.001,0.0205,0
-0.0005,0.001,0.0205,0
0.0,0.001,0.0205,0
0.0005,0.001,0.0205,0
0.001,0.001,0.0205,0
0.0015,0.001,0.0205,1
0.002,0.001,0.0205,1
-0.0015,0.0015,0.0205,1
-0.001,0.0015,0.0205,1
-0.0005,0.0015,0.0205,0
0.0,0.0015,0.0205,0
0.0005,0.0015,0.0205,0
0.001,0.0015,0.0205,1
0.0015,0.0015,0.0205,1
-0.001,0.002,0.0205,1
-0.0005,0.002,0.0205,1
0.0,0.002,0.0205,1
0.0005,0.002,0.0205,1
0.001,0.002,0.0205,1
-0.001,-0.002,0.021,1
-0.0005,-0.002,0.021,1
0.0,-0.002,0.021,1
0.0005,-0.002,0.021,1
0.001,-0.002,0.021,1
-0.0015,-0.0015,0.021,1
-0.001,-0.0015,0.021,1
-0.0005,-0.0015,0.021,0
0.0,-0.0015,0.021,0
0.0005,-0.0015,0.021,0
0.001,-0.0015,0.021,1
0.0015,-0.0015,0.021,1
-0.002,-0.001,0.021,1
-0.0015,-0.001,0.021,1
-0.001,-0.001,0.021,0
-0.0005,-0.001,0.021,0
0.0,-0.001,0.021,0
0.0005,-0.001,0.021,0
0.001,-0.001,0.021,0
0.0015,-0.001,0.021,1
0.002,-0.001,0.021,1
-0.002,-0.0005,0.021,1
-0.0015,-0.0005,0.021,0
-0.001,-0.0005,0.021,0
-0.0005,-0.0005,0.021,0
0.0,-0.0005,0.021,0
0.0005,-0.0005,0.021,0
0.001,-0.0005,0.021,0
0.0015,-0.0005,0.021,0
0.002,-0.0005,0.021,1
-0.002,0.0,0.021,1
-0.0015,0.0,0.021,0
-0.001,0.0,0.021,0
-0.0005,0.0,0.021,0
0.0,0.0,0.021,0
0.0005,0.0,0.021,0
0.001,0.0,0.021,0
0.0015,0.0,0.021,0
0.002,0.0,0.021,1
-0.002,0.0005,0.021,1
-0.0015,0.0005,0.021,0
-0.001,0.0005,0.021,0
-0.0005,0.0005,0.021,0
0.0,0.0005,0.021,0
0.0005,0.0005,0.021,0
0.001,0.0005,0.021,0
0.0015,0.0005,0.021,0
0.002,0.0005,0.021,1
-0.002,0.001,0.021,1
-0.0015,0.001,0.021,1
-0.001,0.001,0.021,0
-0.0005,0.001,0.021,0
0.0,0.001,0.021,0
0.0005,0.001,0.021,0
0.001,0.001,0.021,0
0.0015,0.001,0.021,1
0.002,0.001,0.021,1
-0.0015,0.0015,0.021,1
-0.001,0.0015,0.021,1
-0.0005,0.0015,0.021,0
0.0,0.0015,0.021,0
0.0005,0.0015,0.021,0
0.001,0.0015,0.021,1
0.0015,0.0015,0.021,1
-0.001,0.002,0.021,1
-0.0005,0.002,0.021,1
0.0,0.002,0.021,1
0.0005,0.002,0.021,1
0.001,0.002,0.021,1
-0.001,-0.002,0.0215,1
-0.0005,-0.002,0.0215,1
0.0,-0.002,0.0215,1
0.0005,-0.002,0.0215,1
0.001,-0.002,0.0215,1
-0.0015,-0.0015,0.0215,1
-0.001,-0.0015,0.0215,1
-0.0005,-0.0015,0.0215,0
0.0,-0.0015,0.0215,0
0.0005,-0.0015,0.0215,0
0.001,-0.0015,0.0215,1
0.0015,-0.0015,0.0215,1
-0.002,-0.001,0.0215,1
-0.0015,-0.001,0.0215,1
-0.001,-0.001,0.0215,0
-0.0005,-0.001,0.0215,0
0.0,-0.001,0.0215,0
0.0005,-0.001,0.0215,0
0.001,-0.001,0.0215,0
0.0015,-0.001,0.0215,1
0.002,-0.001,0.0215,1
-0.002,-0.0005,0.0215,1
-0.0015,-0.0005,0.0215,0
-0.001,-0.0005,0.0215,0
-0.0005,-0.0005,0.0215,0
0.0,-0.0005,0.0215,0
0.0005,-0.0005,0.0215,0
0.001,-0.0005,0.0215,0
0.0015,-0.0005,0.0215,0
0.002,-0.0005,0.0215,1
-0.002,0.0,0.0215,1
-0.0015,0.0,0.0215,0
-0.001,0.0,0.0215,0
-0.0005,0.0,0.0215,0
0.0,0.0,0.0215,0
0.0005,0.0,0.0215,0
0.001,0.0,0.0215,0
0.0015,0.0,0.0215,0
0.002,0.0,0.0215,1
-0.002,0.0005,0.0215,1
-0.0015,0.0005,0.0215,0
-0.001,0.0005,0.0215,0
-0.0005,0.0005,0.0215,0
0.0,0.0005,0.0215,0
0.0005,0.0005,0.0215,0
0.001,0.0005,0.0215,0
0.0015,0.0005,0.0215,0
0.002,0.0005,0.0215,1
-0.002,0.001,0.0215,1
-0.0015,0.001,0.0215,1
-0.001,0.001,0.0215,0
-0.0005,0.001,0.0215,0
0.0,0.001,0.0215,0
0.0005,0.001,0.0215,0
0.001,0.001,0.0215,0
0.0015,0.001,0.0215,1
0.002,0.001,0.0215,1
-0.0015,0.0015,0.0215,1
-0.001,0.0015,0.0215,1
-0.0005,0.0015,0.0215,0
0.0,0.0015,0.0215,0
0.0005,0.0015,0.0215,0
0.001,0.0015,0.0215,1
0.0015,0.0015,0.0215,1
-0.001,0.002,0.0215,1
-0.0005,0.002,0.0215,1
0.0,0.002,0.0215,1
0.0005,0.002,0.0215,1
0.001,0.002,0.0215,1
-0.001,-0.002,0.022,1
-0.0005,-0.002,0.022,1
0.0,-0.002,0.022,1
0.0005,-0.002,0.022,1
0.001,-0.002,0.022,1
-0.0015,-0.0015,0.022,1
-0.001,-0.0015,0.022,1
-0.0005,-0.0015,0.022,0
0.0,-0.0015,0.022,0
0.0005,-0.0015,0.022,0
0.001,-0.0015,0.022,1
0.0015,-0.0015,0.022,1
-0.002,-0.001,0.022,1
-0.0015,-0.001,0.022,1
-0.001,-0.001,0.022,0
-0.0005,-0.001,0.022,0
0.0,-0.001,0.022,0
0.0005,-0.001,0.022,0
0.001,-0.001,0.022,0
0.0015,-0.001,0.022,1
0.002,-0.001,0.022,1
-0.002,-0.0005,0.022,1
-0.0015,-0.0005,0.022,0
-0.001,-0.0005,0.022,0
-0.0005,-0.0005,0.022,0
0.0,-0.0005,0.022,0
0.0005,-0.0005,0.022,0
0.001,-0.0005,0.022,0
0.0015,-0.0005,0.022,0
0.002,-0.0005,0.022,1
-0.002,0.0,0.022,1
-0.0015,0.0,0.022,0
-0.001,0.0,0.022,0
-0.0005,0.0,0.022,0
0.0,0.0,0.022,0
0.0005,0.0,0.022,0
0.001,0.0,0.022,0
0.0015,0.0,0.022,0
0.002,0.0,0.022,1
-0.002,0.0005,0.022,1
-0.0015,0.0005,0.022,0
-0.001,0.0005,0.022,0
-0.0005,0.0005,0.022,0
0.0,0.0005,0.022,0
0.0005,0.0005,0.022,0
0.001,0.0005,0.022,0
0.0015,0.0005,0.022,0
0.002,0.0005,0.022,1
-0.002,0.001,0.022,1
-0.0015,0.001,0.022,1
-0.001,0.001,0.022,0
-0.0005,0.001,0.022,0
0.0,0.001,0.022,0
0.0005,0.001,0.022,0
0.001,0.001,0.022,0
0.0015,0.001,0.022,1
0.002,0.001,0.022,1
-0.0015,0.0015,0.022,1
-0.001,0.0015,0.022,1
-0.0005,0.0015,0.022,0
0.0,0.0015,0.022,0
0.0005,0.0015,0.022,0
0.001,0.0015,0.022,1
0.0015,0.0015,0.022,1
-0.001,0.002,0.022,1
-0.0005,0.002,0.022,1
0.0,0.002,0.022,1
0.0005,0.002,0.022,1
0.001,0.002,0.022,1
-0.001,-0.002,0.0225,1
-0.0005,-0.002,0.0225,1
0.0,-0.002,0.0225,1
0.0005,-0.002,0.0225,1
0.001,-0.002,0.0225,1
-0.0015,-0.0015,0.0225,1
-0.001,-0.0015,0.0225,1
-0.0005,-0.0015,0.0225,0
0.0,-0.0015,0.0225,0
0.0005,-0.0015,0.0225,0
0.001,-0.0015,0.0225,1
0.0015,-0.0015,0.0225,1
-0.002,-0.001,0.0225,1
-0.0015,-0.001,0.0225,1
-0.001,-0.001,0.0225,0
-0.0005,-0.001,0.0225,0
0.0,-0.001,0.0225,0
0.0005,-0.001,0.0225,0
0.001,-0.001,0.0225,0
0.0015,-0.001,0.0225,1
0.002,-0.001,0.0225,1
-0.002,-0.0005,0.0225,1
-0.0015,-0.0005,0.0225,0
-0.001,-0.0005,0.0225,0
-0.0005,-0.0005,0.0225,0
0.0,-0.0005,0.0225,0
0.0005,-0.0005,0.0225,0
0.001,-0.0005,0.0225,0
0.0015,-0.0005,0.0225,0
0.002,-0.0005,0.0225,1
-0.002,0.0,0.0225,1
-0.0015,0.0,0.0225,0
-0.001,0.0,0.0225,0
-0.0005,0.0,0.0225,0
0.0,0.0,0.0225,0
0.0005,0.0,0.0225,0
0.001,0.0,0.0225,0
0.0015,0.0,0.0225,0
0.002,0.0,0.0225,1
-0.002,0.0005,0.0225,1
-0.0015,0.0005,0.0225,0
-0.001,0.0005,0.0225,0
-0.0005,0.0005,0.0225,0
0.0,0.0005,0.0225,0
0.0005,0.0005,0.0225,0
0.001,0.0005,0.0225,0
0.0015,0.0005,0.0225,0
0.002,0.0005,0.0225,1
-0.002,0.001,0.0225,1
-0.0015,0.001,0.0225,1
-0.001,0.001,0.0225,0
-0.0005,0.001,0.0225,0
0.0,0.001,0.0225,0
0.0005,0.001,0.0225,0
0.001,0.001,0.0225,0
0.0015,0.001,0.0225,1
0.002,0.001,0.0225,1
-0.0015,0.0015,0.0225,1
-0.001,0.0015,0.0225,1
-0.0005,0.0015,0.0225,0
0.0,0.0015,0.0225,0
0.0005,0.0015,0.0225,0
0.001,0.0015,0.0225,1
0.0015,0.0015,0.0225,1
-0.001,0.002,0.0225,1
-0.0005,0.002,0.0225,1
0.0,0.002,0.0225,1
0.0005,0.002,0.0225,1
0.001,0.002,0.0225,1
-0.001,-0.002,0.023,1
-0.0005,-0.002,0.023,1
0.0,-0.002,0.023,1
0.0005,-0.002,0.023,1
0.001,-0.002,0.023,1
-0.0015,-0.0015,0.023,1
-0.001,-0.0015,0.023,1
-0.0005,-0.0015,0.023,0
0.0,-0.0015,0.023,0
0.0005,-0.0015,0.023,0
0.001,-0.0015,0.023,1
0.0015,-0.0015,0.023,1
-0.002,-0.001,0.023,1
-0.0015,-0.001,0.023,1
-0.001,-0.001,0.023,0
-0.0005,-0.001,0.023,0
0.0,-0.001,0.023,0
0.0005,-0.001,0.023,0
0.001,-0.001,0.023,0
0.0015,-0.001,0.023,1
0.002,-0.001,0.023,1
-0.002,-0.0005,0.023,1
-0.0015,-0.0005,0.023,0
-0.001,-0.0005,0.023,0
-0.0005,-0.0005,0.023,0
0.0,-0.0005,0.023,0
0.0005,-0.0005,0.023,0
0.001,-0.0005,0.023,0
0.0015,-0.0005,0.023,0
0.002,-0.0005,0.023,1
-0.002,0.0,0.023,1
-0.0015,0.0,0.023,0
-0.001,0.0,0.023,0
-0.0005,0.0,0.023,0
0.0,0.0,0.023,0
0.0005,0.0,0.023,0
0.001,0.0,0.023,0
0.0015,0.0,0.023,0
0.002,0.0,0.023,1
-0.002,0.0005,0.023,1
-0.0015,0.0005,0.023,0
-0.001,0.0005,0.023,0
-0.0005,0.0005,0.023,0
0.0,0.0005,0.023,0
0.0005,0.0005,0.023,0
0.001,0.0005,0.023,0
0.0015,0.0005,0.023,0
0.002,0.0005,0.023,1
-0.002,0.001,0.023,1
-0.0015,0.001,0.023,1
-0.001,0.001,0.023,0
-0.0005,0.001,0.023,0
0.0,0.001,0.023,0
0.0005,0.001,0.023,0
0.001,0.001,0.023,0
0.0015,0.001,0.023,1
0.002,0.001,0.023,1
-0.0015,0.0015,0.023,1
-0.001,0.0015,0.023,1
-0.0005,0.0015,0.023,0
0.0,0.0015,0.023,0
0.0005,0.0015,0.023,0
0.001,0.0015,0.023,1
0.0015,0.0015,0.023,1
-0.001,0.002,0.023,1
-0.0005,0.002,0.023,1
0.0,0.002,0.023,1
0.0005,0.002,0.023,1
0.001,0.002,0.023,1
-0.001,-0.002,0.0235,1
-0.0005,-0.002,0.0235,1
0.0,-0.002,0.0235,1
0.0005,-0.002,0.0235,1
0.001,-0.002,0.0235,1
-0.0015,-0.0015,0.0235,1
-0.001,-0.0015,0.0235,1
-0.0005,-0.0015,0.0235,0
0.0,-0.0015,0.0235,0
0.0005,-0.0015,0.0235,0
0.001,-0.0015,0.0235,1
0.0015,-0.0015,0.0235,1
-0.002,-0.001,0.0235,1
-0.0015,-0.001,0.0235,1
-0.001,-0.001,0.0235,0
-0.0005,-0.001,0.0235,0
0.0,-0.001,0.0235,0
0.0005,-0.001,0.0235,0
0.001,-0.001,0.0235,0
0.0015,-0.001,0.0235,1
0.002,-0.001,0.0235,1
-0.002,-0.0005,0.0235,1
-0.0015,-0.0005,0.0235,0
-0.001,-0.0005,0.0235,0
-0.0005,-0.0005,0.0235,0
0.0,-0.0005,0.0235,0
0.0005,-0.0005,0.0235,0
0.001,-0.0005,0.0235,0
0.0015,-0.0005,0.0235,0
0.002,-0.0005,0.0235,1
-0.002,0.0,0.0235,1
-0.0015,0.0,0.0235,0
-0.001,0.0,0.0235,0
-0.0005,0.0,0.0235,0
0.0,0.0,0.0235,0
0.0005,0.0,0.0235,0
0.001,0.0,0.0235,0
0.0015,0.0,0.0235,0
0.002,0.0,0.0235,1
-0.002,0.0005,0.0235,1
-0.0015,0.0005,0.0235,0
-0.001,0.0005,0.0235,0
-0.0005,0.0005,0.0235,0
0.0,0.0005,0.0235,0
0.0005,0.0005,0.0235,0
0.001,0.0005,0.0235,0
0.0015,0.0005,0.0235,0
0.002,0.0005,0.0235,1
-0.002,0.001,0.0235,1
-0.0015,0.001,0.0235,1
-0.001,0.001,0.0235,0
-0.0005,0.001,0.0235,0
0.0,0.001,0.0235,0
0.0005,0.001,0.0235,0
0.001,0.001,0.0235,0
0.0015,0.001,0.0235,1
0.002,0.001,0.0235,1
-0.0015,0.0015,0.0235,1
-0.001,0.0015,0.0235,1
-0.0005,0.0015,0.0235,0
0.0,0.0015,0.0235,0
0.0005,0.0015,0.0235,0
0.001,0.0015,0.0235,1
0.0015,0.0015,0.0235,1
-0.001,0.002,0.0235,1
-0.0005,0.002,0.0235,1
0.0,0.002,0.0235,1
0.0005,0.002,0.0235,1
0.001,0.002,0.0235,1
-0.001,-0.002,0.024,1
-0.0005,-0.002,0.024,1
0.0,-0.002,0.024,1
0.0005,-0.002,0.024,1
0.001,-0.002,0.024,1
-0.0015,-0.0015,0.024,1
-0.001,-0.0015,0.024,1
-0.0005,-0.0015,0.024,0
0.0,-0.0015,0.024,0
0.0005,-0.0015,0.024,0
0.001,-0.0015,0.024,1
0.0015,-0.0015,0.024,1
-0.002,-0.001,0.024,1
-0.0015,-0.001,0.024,1
-0.001,-0.001,0.024,0
-0.0005,-0.001,0.024,0
0.0,-0.001,0.024,0
0.0005,-0.001,0.024,0
0.001,-0.001,0.024,0
0.0015,-0.001,0.024,1
0.002,-0.001,0.024,1
-0.002,-0.0005,0.024,1
-0.0015,-0.0005,0.024,0
-0.001,-0.0005,0.024,0
-0.0005,-0.0005,0.024,0
0.0,-0.0005,0.024,0
0.0005,-0.0005,0.024,0
0.001,-0.0005,0.024,0
0.0015,-0.0005,0.024,0
0.002,-0.0005,0.024,1
-0.002,0.0,0.024,1
-0.0015,0.0,0.024,0
-0.001,0.0,0.024,0
-0.0005,0.0,0.024,0
0.0,0.0,0.024,0
0.0005,0.0,0.024,0
0.001,0.0,0.024,0
0.0015,0.0,0.024,0
0.002,0.0,0.024,1
-0.002,0.0005,0.024,1
-0.0015,0.0005,0.024,0
-0.001,0.0005,0.024,0
-0.0005,0.0005,0.024,0
0.0,0.0005,0.024,0
0.0005,0.0005,0.024,0
0.001,0.0005,0.024,0
0.0015,0.0005,0.024,0
0.002,0.0005,0.024,1
-0.002,0.001,0.024,1
-0.0015,0.001,0.024,1
-0.001,0.001,0.024,0
-0.0005,0.001,0.024,0
0.0,0.001,0.024,0
0.0005,0.001,0.024,0
0.001,0.001,0.024,0
0.0015,0.001,0.024,1
0.002,0.001,0.024,1
-0.0015,0.0015,0.024,1
-0.001,0.0015,0.024,1
-0.0005,0.0015,0.024,0
0.0,0.0015,0.024,0
0.0005,0.0015,0.024,0
0.001,0.0015,0.024,1
0.0015,0.0015,0.024,1
-0.001,0.002,0.024,1
-0.0005,0.002,0.024,1
0.0,0.002,0.024,1
0.0005,0.002,0.024,1
0.001,0.002,0.024,1
-0.001,-0.002,0.0245,1
-0.0005,-0.002,0.0245,1
0.0,-0.002,0.0245,1
0.0005,-0.002,0.0245,1
0.001,-0.002,0.0245,1
-0.0015,-0.0015,0.0245,1
-0.001,-0.0015,0.0245,1
-0.0005,-0.0015,0.0245,0
0.0,-0.0015,0.0245,0
0.0005,-0.0015,0.0245,0
0.001,-0.0015,0.0245,1
0.0015,-0.0015,0.0245,1
-0.002,-0.001,0.0245,1
-0.0015,-0.001,0.0245,1
-0.001,-0.001,0.0245,0
-0.0005,-0.001,0.0245,0
0.0,-0.001,0.0245,0
0.0005,-0.001,0.0245,0
0.001,-0.001,0.0245,0
0.0015,-0.001,0.0245,1
0.002,-0.001,0.0245,1
-0.002,-0.0005,0.0245,1
-0.0015,-0.0005,0.0245,0
-0.001,-0.0005,0.0245,0
-0.0005,-0.0005,0.0245,0
0.0,-0.0005,0.0245,0
0.0005,-0.0005,0.0245,0
0.001,-0.0005,0.0245,0
0.0015,-0.0005,0.0245,0
0.002,-0.0005,0.0245,1
-0.002,0.0,0.0245,1
-0.0015,0.0,0.0245,0
-0.001,0.0,0.0245,0
-0.0005,0.0,0.0245,0
0.0,0.0,0.0245,0
0.0005,0.0,0.0245,0
0.001,0.0,0.0245,0
0.0015,0.0,0.0245,0
0.002,0.0,0.0245,1
-0.002,0.0005,0.0245,1
-0.0015,0.0005,0.0245,0
-0.001,0.0005,0.0245,0
-0.0005,0.0005,0.0245,0
0.0,0.0005,0.0245,0
0.0005,0.0005,0.0245,0
0.001,0.0005,0.0245,0
0.0015,0.0005,0.0245,0
0.002,0.0005,0.0245,1
-0.002,0.001,0.0245,1
-0.0015,0.001,0.0245,1
