X,Y,Z,non_zero_elements
-0.0005,0.002,0.0445,55
0,0.002,0.0445,59
0.0005,0.002,0.0445,55
0.001,0.002,0.0445,47
-0.001,-0.002,0.045,47
-0.0005,-0.002,0.045,55
0,-0.002,0.045,59
0.0005,-0.002,0.045,55
0.001,-0.002,0.045,47
-0.0015,-0.0015,0.045,54
-0.001,-0.0015,0.045,68
-0.0005,-0.0015,0.045,78
0,-0.0015,0.045,82
0.0005,-0.0015,0.045,78
0.001,-0.0015,0.045,68
0.0015,-0.0015,0.045,54
-0.002,-0.001,0.045,47
-0.0015,-0.001,0.045,68
-0.001,-0.001,0.045,87
-0.0005,-0.001,0.045,94
0,-0.001,0.045,95
0.0005,-0.001,0.045,94
0.001,-0.001,0.045,87
0.0015,-0.001,0.045,68
0.002,-0.001,0.045,47
-0.002,-0.0005,0.045,55
-0.0015,-0.0005,0.045,78
-0.001,-0.0005,0.045,94
-0.0005,-0.0005,0.045,96
0,-0.0005,0.045,96
0.0005,-0.0005,0.045,96
0.001,-0.0005,0.045,94
0.0015,-0.0005,0.045,78
0.002,-0.0005,0.045,55
-0.002,0,0.045,59
-0.0015,0,0.045,82
-0.001,0,0.045,95
-0.0005,0,0.045,96
0,0,0.045,96
0.0005,0,0.045,96
0.001,0,0.045,95
0.0015,0,0.045,82
0.002,0,0.045,59
-0.002,0.0005,0.045,55
-0.0015,0.0005,0.045,78
-0.001,0.0005,0.045,94
-0.0005,0.0005,0.045,96
0,0.0005,0.045,96
0.0005,0.0005,0.045,96
0.001,0.0005,0.045,94
0.0015,0.0005,0.045,78
0.002,0.0005,0.045,55
-0.002,0.001,0.045,47
-0.0015,0.001,0.045,68
-0.001,0.001,0.045,87
-0.0005,0.001,0.045,94
0,0.001,0.045,95
0.0005,0.001,0.045,94
0.001,0.001,0.045,87
0.0015,0.001,0.045,68
0.002,0.001,0.045,47
-0.0015,0.0015,0.045,54
-0.001,0.0015,0.045,68
-0.0005,0.0015,0.045,78
0,0.0015,0.045,82
0.0005,0.0015,0.045,78
0.001,0.0015,0.045,68
0.0015,0.0015,0.045,54
-0.001,0.002,0.045,47
-0.0005,0.002,0.045,55
0,0.002,0.045,59
0.0005,0.002,0.045,55
0.001,0.002,0.045,47
-0.001,-0.002,0.0455,47
-0.0005,-0.002,0.0455,55
0,-0.002,0.0455,59
0.0005,-0.002,0.0455,55
0.001,-0.002,0.0455,47
-0.0015,-0.0015,0.0455,54
-0.001,-0.0015,0.0455,68
-0.0005,-0.0015,0.0455,78
0,-0.0015,0.0455,82
0.0005,-0.0015,0.0455,78
0.001,-0.0015,0.0455,68
0.0015,-0.0015,0.0455,54
-0.002,-0.001,0.0455,47
-0.0015,-0.001,0.0455,68
-0.001,-0.001,0.0455,87
-0.0005,-0.001,0.0455,94
0,-0.001,0.0455,95
0.0005,-0.001,0.0455,94
0.001,-0.001,0.0455,87
0.0015,-0.001,0.0455,68
0.002,-0.001,0.0455,47
-0.002,-0.0005,0.0455,55
-0.0015,-0.0005,0.0455,78
-0.001,-0.0005,0.0455,94
-0.0005,-0.0005,0.0455,96
0,-0.0005,0.0455,96
0.0005,-0.0005,0.0455,96
0.001,-0.0005,0.0455,94
0.0015,-0.0005,0.0455,78
0.002,-0.0005,0.0455,55
-0.002,0,0.0455,59
-0.0015,0,0.0455,82
-0.001,0,0.0455,95
-0.0005,0,0.0455,96
0,0,0.0455,96
0.0005,0,0.0455,96
0.001,0,0.0455,95
0.0015,0,0.0455,82
0.002,0,0.0455,59
-0.002,0.0005,0.0455,55
-0.0015,0.0005,0.0455,78
-0.001,0.0005,0.0455,94
-0.0005,0.0005,0.0455,96
0,0.0005,0.0455,96
0.0005,0.0005,0.0455,96
0.001,0.0005,0.0455,94
0.0015,0.0005,0.0455,78
0.002,0.0005,0.0455,55
-0.002,0.001,0.0455,47
-0.0015,0.001,0.0455,68
-0.001,0.001,0.0455,87
-0.0005,0.001,0.0455,94
0,0.001,0.0455,95
0.0005,0.001,0.0455,94
0.001,0.001,0.0455,87
0.0015,0.001,0.0455,68
0.002,0.001,0.0455,47
-0.0015,0.0015,0.0455,54
-0.001,0.0015,0.0455,68
-0.0005,0.0015,0.0455,78
0,0.0015,0.0455,82
0.0005,0.0015,0.0455,78
0.001,0.0015,0.0455,68
0.0015,0.0015,0.0455,54
-0.001,0.002,0.0455,47
-0.0005,0.002,0.0455,55
0,0.002,0.0455,59
0.0005,0.002,0.0455,55
0.001,0.002,0.0455,47
-0.001,-0.002,0.046,47
-0.0005,-0.002,0.046,55
0,-0.002,0.046,59
0.0005,-0.002,0.046,55
0.001,-0.002,0.046,47
-0.0015,-0.0015,0.046,54
-0.001,-0.0015,0.046,68
-0.0005,-0.0015,0.046,78
0,-0.0015,0.046,82
0.0005,-0.0015,0.046,78
0.001,-0.0015,0.046,68
0.0015,-0.0015,0.046,54
-0.002,-0.001,0.046,47
-0.0015,-0.001,0.046,68
-0.001,-0.001,0.046,87
-0.0005,-0.001,0.046,94
0,-0.001,0.046,95
0.0005,-0.001,0.046,94
0.001,-0.001,0.046,87
0.0015,-0.001,0.046,68
0.002,-0.001,0.046,47
-0.002,-0.0005,0.046,55
-0.0015,-0.0005,0.046,78
-0.001,-0.0005,0.046,94
-0.0005,-0.0005,0.046,96
0,-0.0005,0.046,96
0.0005,-0.0005,0.046,96
0.001,-0.0005,0.046,94
0.0015,-0.0005,0.046,78
0.002,-0.0005,0.046,55
-0.002,0,0.046,59
-0.0015,0,0.046,82
-0.001,0,0.046,95
-0.0005,0,0.046,96
0,0,0.046,96
0.0005,0,0.046,96
0.001,0,0.046,95
0.0015,0,0.046,82
0.002,0,0.046,59
-0.002,0.0005,0.046,55
-0.0015,0.0005,0.046,78
-0.001,0.0005,0.046,94
-0.0005,0.0005,0.046,96
0,0.0005,0.046,96
0.0005,0.0005,0.046,96
0.001,0.0005,0.046,94
0.0015,0.0005,0.046,78
0.002,0.0005,0.046,55
-0.002,0.001,0.046,47
-0.0015,0.001,0.046,68
-0.001,0.001,0.046,87
-0.0005,0.001,0.046,94
0,0.001,0.046,95
0.0005,0.001,0.046,94
0.001,0.001,0.046,87
0.0015,0.001,0.046,68
0.002,0.001,0.046,47
-0.0015,0.0015,0.046,54
-0.001,0.0015,0.046,68
-0.0005,0.0015,0.046,78
0,0.0015,0.046,82
0.0005,0.0015,0.046,78
0.001,0.0015,0.046,68
0.0015,0.0015,0.046,54
-0.001,0.002,0.046,47
-0.0005,0.002,0.046,55
0,0.002,0.046,59
0.0005,0.002,0.046,55
0.001,0.002,0.046,47
-0.001,-0.002,0.0465,47
-0.0005,-0.002,0.0465,55
0,-0.002,0.0465,59
0.0005,-0.002,0.0465,55
0.001,-0.002,0.0465,47
-0.0015,-0.0015,0.0465,54
-0.001,-0.0015,0.0465,68
-0.0005,-0.0015,0.0465,78
0,-0.0015,0.0465,82
0.0005,-0.0015,0.0465,78
0.001,-0.0015,0.0465,68
0.0015,-0.0015,0.0465,54
-0.002,-0.001,0.0465,47
-0.0015,-0.001,0.0465,68
-0.001,-0.001,0.0465,87
-0.0005,-0.001,0.0465,94
0,-0.001,0.0465,95
0.0005,-0.001,0.0465,94
0.001,-0.001,0.0465,87
0.0015,-0.001,0.0465,68
0.002,-0.001,0.0465,47
-0.002,-0.0005,0.0465,55
-0.0015,-0.0005,0.0465,78
-0.001,-0.0005,0.0465,94
-0.0005,-0.0005,0.0465,96
0,-0.0005,0.0465,96
0.0005,-0.0005,0.0465,96
0.001,-0.0005,0.0465,94
0.0015,-0.0005,0.0465,78
0.002,-0.0005,0.0465,55
-0.002,0,0.0465,59
-0.0015,0,0.0465,82
-0.001,0,0.0465,95
-0.0005,0,0.0465,96
0,0,0.0465,96
0.0005,0,0.0465,96
0.001,0,0.0465,95
0.0015,0,0.0465,82
0.002,0,0.0465,59
-0.002,0.0005,0.0465,55
-0.0015,0.0005,0.0465,78
-0.001,0.0005,0.0465,94
-0.0005,0.0005,0.0465,96
0,0.0005,0.0465,96
0.0005,0.0005,0.0465,96
0.001,0.0005,0.0465,94
0.0015,0.0005,0.0465,78
0.002,0.0005,0.0465,55
-0.002,0.001,0.0465,47
-0.0015,0.001,0.0465,68
-0.001,0.001,0.0465,87
-0.0005,0.001,0.0465,94
0,0.001,0.0465,95
0.0005,0.001,0.0465,94
0.001,0.001,0.0465,87
0.0015,0.001,0.0465,68
0.002,0.001,0.0465,47
-0.0015,0.0015,0.0465,54
-0.001,0.0015,0.0465,68
-0.0005,0.0015,0.0465,78
0,0.0015,0.0465,82
0.0005,0.0015,0.0465,78
0.001,0.0015,0.0465,68
0.0015,0.0015,0.0465,54
-0.001,0.002,0.0465,47
-0.0005,0.002,0.0465,55
0,0.002,0.0465,59
0.0005,0.002,0.0465,55
0.001,0.002,0.0465,47
-0.001,-0.002,0.047,47
-0.0005,-0.002,0.047,55
0,-0.002,0.047,59
0.0005,-0.002,0.047,55
0.001,-0.002,0.047,47
-0.0015,-0.0015,0.047,54
-0.001,-0.0015,0.047,68
-0.0005,-0.0015,0.047,78
0,-0.0015,0.047,82
0.0005,-0.0015,0.047,78
0.001,-0.0015,0.047,68
0.0015,-0.0015,0.047,54
-0.002,-0.001,0.047,47
-0.0015,-0.001,0.047,68
-0.001,-0.001,0.047,87
-0.0005,-0.001,0.047,94
0,-0.001,0.047,95
0.0005,-0.001,0.047,94
0.001,-0.001,0.047,87
0.0015,-0.001,0.047,68
0.002,-0.001,0.047,47
-0.002,-0.0005,0.047,55
-0.0015,-0.0005,0.047,78
-0.001,-0.0005,0.047,94
-0.0005,-0.0005,0.047,96
0,-0.0005,0.047,96
0.0005,-0.0005,0.047,96
0.001,-0.0005,0.047,94
0.0015,-0.0005,0.047,78
0.002,-0.0005,0.047,55
-0.002,0,0.047,59
-0.0015,0,0.047,82
-0.001,0,0.047,95
-0.0005,0,0.047,96
0,0,0.047,96
0.0005,0,0.047,96
0.001,0,0.047,95
0.0015,0,0.047,82
0.002,0,0.047,59
-0.002,0.0005,0.047,55
-0.0015,0.0005,0.047,78
-0.001,0.0005,0.047,94
-0.0005,0.0005,0.047,96
0,0.0005,0.047,96
0.0005,0.0005,0.047,96
0.001,0.0005,0.047,94
0.0015,0.0005,0.047,78
0.002,0.0005,0.047,55
-0.002,0.001,0.047,47
-0.0015,0.001,0.047,68
-0.001,0.001,0.047,87
-0.0005,0.001,0.047,94
0,0.001,0.047,95
0.0005,0.001,0.047,94
0.001,0.001,0.047,87
0.0015,0.001,0.047,68
0.002,0.001,0.047,47
-0.0015,0.0015,0.047,54
-0.001,0.0015,0.047,68
-0.0005,0.0015,0.047,78
0,0.0015,0.047,82
0.0005,0.0015,0.047,78
0.001,0.0015,0.047,68
0.0015,0.0015,0.047,54
-0.001,0.002,0.047,47
-0.0005,0.002,0.047,55
0,0.002,0.047,59
0.0005,0.002,0.047,55
0.001,0.002,0.047,47
-0.001,-0.002,0.0475,47
-0.0005,-0.002,0.0475,55
0,-0.002,0.0475,59
0.0005,-0.002,0.0475,55
0.001,-0.002,0.0475,47
-0.0015,-0.0015,0.0475,54
-0.001,-0.0015,0.0475,68
-0.0005,-0.0015,0.0475,78
0,-0.0015,0.0475,82
0.0005,-0.0015,0.0475,78
0.001,-0.0015,0.0475,68
0.0015,-0.0015,0.0475,54
-0.002,-0.001,0.0475,47
-0.0015,-0.001,0.0475,68
-0.001,-0.001,0.0475,87
-0.0005,-0.001,0.0475,94
0,-0.001,0.0475,95
0.0005,-0.001,0.0475,94
0.001,-0.001,0.0475,87
0.0015,-0.001,0.0475,68
0.002,-0.001,0.0475,47
-0.002,-0.0005,0.0475,55
-0.0015,-0.0005,0.0475,78
-0.001,-0.0005,0.0475,94
-0.0005,-0.0005,0.0475,96
0,-0.0005,0.0475,96
0.0005,-0.0005,0.0475,96
0.001,-0.0005,0.0475,94
0.0015,-0.0005,0.0475,78
0.002,-0.0005,0.0475,55
-0.002,0,0.0475,59
-0.0015,0,0.0475,82
-0.001,0,0.0475,95
-0.0005,0,0.0475,96
0,0,0.0475,96
0.0005,0,0.0475,96
0.001,0,0.0475,95
0.0015,0,0.0475,82
0.002,0,0.0475,59
-0.002,0.0005,0.0475,55
-0.0015,0.0005,0.0475,78
-0.001,0.0005,0.0475,94
-0.0005,0.0005,0.0475,96
0,0.0005,0.0475,96
0.0005,0.0005,0.0475,96
0.001,0.0005,0.0475,94
0.0015,0.0005,0.0475,78
0.002,0.0005,0.0475,55
-0.002,0.001,0.0475,47
-0.0015,0.001,0.0475,68
-0.001,0.001,0.0475,87
-0.0005,0.001,0.0475,94
0,0.001,0.0475,95
0.0005,0.001,0.0475,94
0.001,0.001,0.0475,87
0.0015,0.001,0.0475,68
0.002,0.001,0.0475,47
-0.0015,0.0015,0.0475,54
-0.001,0.0015,0.0475,68
-0.0005,0.0015,0.0475,78
0,0.0015,0.0475,82
0.0005,0.0015,0.0475,78
0.001,0.0015,0.0475,68
0.0015,0.0015,0.0475,54
-0.001,0.002,0.0475,47
-0.0005,0.002,0.0475,55
0,0.002,0.0475,59
0.0005,0.002,0.0475,55
0.001,0.002,0.0475,47
-0.001,-0.002,0.048,47
-0.0005,-0.002,0.048,55
0,-0.002,0.048,59
0.0005,-0.002,0.048,55
0.001,-0.002,0.048,47
-0.0015,-0.0015,0.048,54
-0.001,-0.0015,0.048,68
-0.0005,-0.0015,0.048,78
0,-0.0015,0.048,82
0.0005,-0.0015,0.048,78
0.001,-0.0015,0.048,68
0.0015,-0.0015,0.048,54
-0.002,-0.001,0.048,47
-0.0015,-0.001,0.048,68
-0.001,-0.001,0.048,87
-0.0005,-0.001,0.048,94
0,-0.001,0.048,95
0.0005,-0.001,0.048,94
0.001,-0.001,0.048,87
0.0015,-0.001,0.048,68
0.002,-0.001,0.048,47
-0.002,-0.0005,0.048,55
-0.0015,-0.0005,0.048,78
-0.001,-0.0005,0.048,94
-0.0005,-0.0005,0.048,96
0,-0.0005,0.048,96
0.0005,-0.0005,0.048,96
0.001,-0.0005,0.048,94
0.0015,-0.0005,0.048,78
0.002,-0.0005,0.048,55
-0.002,0,0.048,59
-0.0015,0,0.048,82
-0.001,0,0.048,95
-0.0005,0,0.048,96
0,0,0.048,96
0.0005,0,0.048,96
0.001,0,0.048,95
0.0015,0,0.048,82
0.002,0,0.048,59
-0.002,0.0005,0.048,55
-0.0015,0.0005,0.048,78
-0.001,0.0005,0.048,94
-0.0005,0.0005,0.048,96
0,0.0005,0.048,96
0.0005,0.0005,0.048,96
0.001,0.0005,0.048,94
0.0015,0.0005,0.048,78
0.002,0.0005,0.048,55
-0.002,0.001,0.048,47
-0.0015,0.001,0.048,68
-0.001,0.001,0.048,87
-0.0005,0.001,0.048,94
0,0.001,0.048,95
0.0005,0.001,0.048,94
0.001,0.001,0.048,87
0.0015,0.001,0.048,68
0.002,0.001,0.048,47
-0.0015,0.0015,0.048,54
-0.001,0.0015,0.048,68
-0.0005,0.0015,0.048,78
0,0.0015,0.048,82
0.0005,0.0015,0.048,78
0.001,0.0015,0.048,68
0.0015,0.0015,0.048,54
-0.001,0.002,0.048,47
-0.0005,0.002,0.048,55
0,0.002,0.048,59
0.0005,0.002,0.048,55
0.001,0.002,0.048,47
-0.001,-0.002,0.0485,47
-0.0005,-0.002,0.0485,55
0,-0.002,0.0485,59
0.0005,-0.002,0.0485,55
0.001,-0.002,0.0485,47
-0.0015,-0.0015,0.0485,54
-0.001,-0.0015,0.0485,68
-0.0005,-0.0015,0.0485,78
0,-0.0015,0.0485,82
0.0005,-0.0015,0.0485,78
0.001,-0.0015,0.0485,68
0.0015,-0.0015,0.0485,54
-0.002,-0.001,0.0485,47
-0.0015,-0.001,0.0485,68
-0.001,-0.001,0.0485,87
-0.0005,-0.001,0.0485,94
0,-0.001,0.0485,95
0.0005,-0.001,0.0485,94
0.001,-0.001,0.0485,87
0.0015,-0.001,0.0485,68
0.002,-0.001,0.0485,47
-0.002,-0.0005,0.0485,55
-0.0015,-0.0005,0.0485,78
-0.001,-0.0005,0.0485,94
-0.0005,-0.0005,0.0485,96
0,-0.0005,0.0485,96
0.0005,-0.0005,0.0485,96
0.001,-0.0005,0.0485,94
0.0015,-0.0005,0.0485,78
0.002,-0.0005,0.0485,55
-0.002,0,0.0485,59
-0.0015,0,0.0485,82
-0.001,0,0.0485,95
-0.0005,0,0.0485,96
0,0,0.0485,96
0.0005,0,0.0485,96
0.001,0,0.0485,95
0.0015,0,0.0485,82
0.002,0,0.0485,59
-0.002,0.0005,0.0485,55
-0.0015,0.0005,0.0485,78
-0.001,0.0005,0.0485,94
-0.0005,0.0005,0.0485,96
0,0.0005,0.0485,96
0.0005,0.0005,0.0485,96
0.001,0.0005,0.0485,94
0.0015,0.0005,0.0485,78
0.002,0.0005,0.0485,55
-0.002,0.001,0.0485,47
-0.0015,0.001,0.0485,68
-0.001,0.001,0.0485,87
-0.0005,0.001,0.0485,94
0,0.001,0.0485,95
0.0005,0.001,0.0485,94
0.001,0.001,0.0485,87
0.0015,0.001,0.0485,68
0.002,0.001,0.0485,47
-0.0015,0.0015,0.0485,54
-0.001,0.0015,0.0485,68
-0.0005,0.0015,0.0485,78
0,0.0015,0.0485,82
0.0005,0.0015,0.0485,78
0.001,0.0015,0.0485,68
0.0015,0.0015,0.0485,54
-0.001,0.002,0.0485,47
-0.0005,0.002,0.0485,55
0,0.002,0.0485,59
0.0005,0.002,0.0485,55
0.001,0.002,0.0485,47
-0.001,-0.002,0.049,47
-0.0005,-0.002,0.049,55
0,-0.002,0.049,59
0.0005,-0.002,0.049,55
0.001,-0.002,0.049,47
-0.0015,-0.0015,0.049,54
-0.001,-0.0015,0.049,68
-0.0005,-0.0015,0.049,78
0,-0.0015,0.049,82
0.0005,-0.0015,0.049,78
0.001,-0.0015,0.049,68
0.0015,-0.0015,0.049,54
-0.002,-0.001,0.049,47
-0.0015,-0.001,0.049,68
-0.001,-0.001,0.049,87
-0.0005,-0.001,0.049,94
0,-0.001,0.049,95
0.0005,-0.001,0.049,94
0.001,-0.001,0.049,87
0.0015,-0.001,0.049,68
0.002,-0.001,0.049,47
-0.002,-0.0005,0.049,55
-0.0015,-0.0005,0.049,78
-0.001,-0.0005,0.049,94
-0.0005,-0.0005,0.049,96
0,-0.0005,0.049,96
0.0005,-0.0005,0.049,96
0.001,-0.0005,0.049,94
0.0015,-0.0005,0.049,78
0.002,-0.0005,0.049,55
-0.002,0,0.049,59
-0.0015,0,0.049,82
-0.001,0,0.049,95
-0.0005,0,0.049,96
0,0,0.049,96
0.0005,0,0.049,96
0.001,0,0.049,95
0.0015,0,0.049,82
0.002,0,0.049,59
-0.002,0.0005,0.049,55
-0.0015,0.0005,0.049,78
-0.001,0.0005,0.049,94
-0.0005,0.0005,0.049,96
0,0.0005,0.049,96
0.0005,0.0005,0.049,96
0.001,0.0005,0.049,94
0.0015,0.0005,0.049,78
0.002,0.0005,0.049,55
-0.002,0.001,0.049,47
-0.0015,0.001,0.049,68
-0.001,0.001,0.049,87
-0.0005,0.001,0.049,94
0,0.001,0.049,95
0.0005,0.001,0.049,94
0.001,0.001,0.049,87
0.0015,0.001,0.049,68
0.002,0.001,0.049,47
-0.0015,0.0015,0.049,54
-0.001,0.0015,0.049,68
-0.0005,0.0015,0.049,78
0,0.0015,0.049,82
0.0005,0.0015,0.049,78
0.001,0.0015,0.049,68
0.0015,0.0015,0.049,54
-0.001,0.002,0.049,47
-0.0005,0.002,0.049,55
0,0.002,0.049,59
0.0005,0.002,0.049,55
0.001,0.002,0.049,47
-0.001,-0.002,0.0495,40
-0.0005,-0.002,0.0495,47
0,-0.002,0.0495,50
0.0005,-0.002,0.0495,47
0.001,-0.002,0.0495,40
-0.0015,-0.0015,0.0495,46
-0.001,-0.0015,0.0495,58
-0.0005,-0.0015,0.0495,66
0,-0.0015,0.0495,70
0.0005,-0.0015,0.0495,66
0.001,-0.0015,0.0495,58
0.0015,-0.0015,0.0495,46
-0.002,-0.001,0.0495,40
-0.0015,-0.001,0.0495,58
-0.001,-0.001,0.0495,74
-0.0005,-0.001,0.0495,81
0,-0.001,0.0495,82
0.0005,-0.001,0.0495,81
0.001,-0.001,0.0495,74
0.0015,-0.001,0.0495,58
0.002,-0.001,0.0495,40
-0.002,-0.0005,0.0495,47
-0.0015,-0.0005,0.0495,66
-0.001,-0.0005,0.0495,81
-0.0005,-0.0005,0.0495,83
0,-0.0005,0.0495,83
0.0005,-0.0005,0.0495,83
0.001,-0.0005,0.0495,81
0.0015,-0.0005,0.0495,66
0.002,-0.0005,0.0495,47
-0.002,0,0.0495,50
-0.0015,0,0.0495,70
-0.001,0,0.0495,82
-0.0005,0,0.0495,83
0,0,0.0495,83
0.0005,0,0.0495,83
0.001,0,0.0495,82
0.0015,0,0.0495,70
0.002,0,0.0495,50
-0.002,0.0005,0.0495,47
-0.0015,0.0005,0.0495,66
-0.001,0.0005,0.0495,81
-0.0005,0.0005,0.0495,83
0,0.0005,0.0495,83
0.0005,0.0005,0.0495,83
0.001,0.0005,0.0495,81
0.0015,0.0005,0.0495,66
0.002,0.0005,0.0495,47
-0.002,0.001,0.0495,40
-0.0015,0.001,0.0495,58
-0.001,0.001,0.0495,74
-0.0005,0.001,0.0495,81
0,0.001,0.0495,82
0.0005,0.001,0.0495,81
0.001,0.001,0.0495,74
0.0015,0.001,0.0495,58
0.002,0.001,0.0495,40
-0.0015,0.0015,0.0495,46
-0.001,0.0015,0.0495,58
-0.0005,0.0015,0.0495,66
0,0.0015,0.0495,70
0.0005,0.0015,0.0495,66
0.001,0.0015,0.0495,58
0.0015,0.0015,0.0495,46
-0.001,0.002,0.0495,40
-0.0005,0.002,0.0495,47
0,0.002,0.0495,50
0.0005,0.002,0.0495,47
0.001,0.002,0.0495,40
-0.001,-0.002,0.05,30
-0.0005,-0.002,0.05,35
0,-0.002,0.05,37
0.0005,-0.002,0.05,35
0.001,-0.002,0.05,30
-0.0015,-0.0015,0.05,34
-0.001,-0.0015,0.05,43
-0.0005,-0.0015,0.05,49
0,-0.0015,0.05,52
0.0005,-0.0015,0.05,49
0.001,-0.0015,0.05,43
0.0015,-0.0015,0.05,34
-0.002,-0.001,0.05,30
-0.0015,-0.001,0.05,43
-0.001,-0.001,0.05,55
-0.0005,-0.001,0.05,60
0,-0.001,0.05,61
0.0005,-0.001,0.05,60
0.001,-0.001,0.05,55
0.0015,-0.001,0.05,43
0.002,-0.001,0.05,30
-0.002,-0.0005,0.05,35
-0.0015,-0.0005,0.05,49
-0.001,-0.0005,0.05,60
-0.0005,-0.0005,0.05,62
0,-0.0005,0.05,62
0.0005,-0.0005,0.05,62
0.001,-0.0005,0.05,60
0.0015,-0.0005,0.05,49
0.002,-0.0005,0.05,35
-0.002,0,0.05,37
-0.0015,0,0.05,52
-0.001,0,0.05,61
-0.0005,0,0.05,62
0,0,0.05,62
0.0005,0,0.05,62
0.001,0,0.05,61
0.0015,0,0.05,52
0.002,0,0.05,37
-0.002,0.0005,0.05,35
-0.0015,0.0005,0.05,49
-0.001,0.0005,0.05,60
-0.0005,0.0005,0.05,62
0,0.0005,0.05,62
0.0005,0.0005,0.05,62
0.001,0.0005,0.05,60
0.0015,0.0005,0.05,49
0.002,0.0005,0.05,35
-0.002,0.001,0.05,30
-0.0015,0.001,0.05,43
-0.001,0.001,0.05,55
-0.0005,0.001,0.05,60
0,0.001,0.05,61
0.0005,0.001,0.05,60
0.001,0.001,0.05,55
0.0015,0.001,0.05,43
0.002,0.001,0.05,30
-0.0015,0.0015,0.05,34
-0.001,0.0015,0.05,43
-0.0005,0.0015,0.05,49
0,0.0015,0.05,52
0.0005,0.0015,0.05,49
0.001,0.0015,0.05,43
0.0015,0.0015,0.05,34
-0.001,0.002,0.05,30
-0.0005,0.002,0.05,35
0,0.002,0.05,37
0.0005,0.002,0.05,35
0.001,0.002,0.05,30
0.0025,-0.001,0.0245,60
0.0025,-0.001,0.025,65
0.0025,-0.001,0.0255,62
0.0025,-0.0005,0.024,61
0.0025,-0.0005,0.0245,79
0.0025,-0.0005,0.025,87
0.0025,-0.0005,0.0255,82
0.0025,-0.0005,0.026,67
0.0025,0,0.024,67
0.0025,0,0.0245,90
0.0025,0,0.025,100
0.0025,0,0.0255,94
0.0025,0,0.026,75
0.0025,0.0005,0.024,61
0.0025,0.0005,0.0245,79
0.0025,0.0005,0.025,87
0.0025,0.0005,0.0255,82
0.0025,0.0005,0.026,67
0.0025,0.001,0.0245,60
0.0025,0.001,0.025,65
0.0025,0.001,0.0255,62
0.003,-0.001,0.0245,53
0.003,-0.001,0.025,59
0.003,-0.001,0.0255,55
0.003,-0.0005,0.024,52
0.003,-0.0005,0.0245,74
0.003,-0.0005,0.025,83
0.003,-0.0005,0.0255,76
0.003,-0.0005,0.026,58
0.003,0,0.024,57
0.003,0,0.0245,85
0.003,0,0.025,98
0.003,0,0.0255,89
0.003,0,0.026,65
0.003,0.0005,0.024,52
0.003,0.0005,0.0245,74
0.003,0.0005,0.025,83
0.003,0.0005,0.0255,76
0.003,0.0005,0.026,58
0.003,0.001,0.0245,53
0.003,0.001,0.025,59
0.003,0.001,0.0255,55
0.0035,-0.001,0.0245,53
0.0035,-0.001,0.025,58
0.0035,-0.001,0.0255,54
0.0035,-0.0005,0.024,48
0.0035,-0.0005,0.0245,74
0.0035,-0.0005,0.025,83
0.0035,-0.0005,0.0255,75
0.0035,-0.0005,0.026,54
0.0035,0,0.024,53
0.0035,0,0.0245,86
0.0035,0,0.025,100
0.0035,0,0.0255,88
0.0035,0,0.026,61
0.0035,0.0005,0.024,48
0.0035,0.0005,0.0245,74
0.0035,0.0005,0.025,83
0.0035,0.0005,0.0255,75
0.0035,0.0005,0.026,54
0.0035,0.001,0.0245,53
0.0035,0.001,0.025,58
0.0035,0.001,0.0255,54
0.004,-0.001,0.0245,51
0.004,-0.001,0.025,57
0.004,-0.001,0.0255,53
0.004,-0.0005,0.024,47
0.004,-0.0005,0.0245,72
0.004,-0.0005,0.025,82
0.004,-0.0005,0.0255,74
0.004,-0.0005,0.026,53
0.004,0,0.024,51
0.004,0,0.0245,84
0.004,0,0.025,98
0.004,0,0.0255,88
0.004,0,0.026,59
0.004,0.0005,0.024,47
0.004,0.0005,0.0245,72
0.004,0.0005,0.025,82
0.004,0.0005,0.0255,74
0.004,0.0005,0.026,53
0.004,0.001,0.0245,51
0.004,0.001,0.025,57
0.004,0.001,0.0255,53
0.0045,-0.001,0.0245,52
0.0045,-0.001,0.025,57
0.0045,-0.001,0.0255,53
0.0045,-0.0005,0.024,47
0.0045,-0.0005,0.0245,73
0.0045,-0.0005,0.025,82
0.0045,-0.0005,0.0255,74
0.0045,-0.0005,0.026,53
0.0045,0,0.024,52
0.0045,0,0.0245,85
0.0045,0,0.025,99
0.0045,0,0.0255,87
0.0045,0,0.026,60
0.0045,0.0005,0.024,47
0.0045,0.0005,0.0245,73
0.0045,0.0005,0.025,82
0.0045,0.0005,0.0255,74
0.0045,0.0005,0.026,53
0.0045,0.001,0.0245,52
0.0045,0.001,0.025,57
0.0045,0.001,0.0255,53
0.005,-0.001,0.0245,51
0.005,-0.001,0.025,57
0.005,-0.001,0.0255,53
0.005,-0.0005,0.024,47
0.005,-0.0005,0.0245,72
0.005,-0.0005,0.025,82
0.005,-0.0005,0.0255,74
0.005,-0.0005,0.026,53
0.005,0,0.024,51
0.005,0,0.0245,84
0.005,0,0.025,98
0.005,0,0.0255,88
0.005,0,0.026,59
0.005,0.0005,0.024,47
0.005,0.0005,0.0245,72
0.005,0.0005,0.025,82
0.005,0.0005,0.0255,74
0.005,0.0005,0.026,53
0.005,0.001,0.0245,51
0.005,0.001,0.025,57
0.005,0.001,0.0255,53
0.0055,-0.001,0.0245,50
0.0055,-0.001,0.025,56
